scenario_id,species,age_months,weight_kg,food_type,variant,target_kcal,actual_kcal,kcal_delta_pct,is_kcal_valid,protein_target_min,protein_target_max,protein_actual,is_protein_valid,fat_target_min,fat_target_max,fat_actual,is_fat_valid,fiber_target_min,fiber_target_max,fiber_actual,is_fiber_valid,is_bju_valid,components_count,supplements_count,has_dry,has_wet,has_treats,validation_warnings_count,has_critical_errors,overall_status
3564,dog,73,17.1,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3565,dog,54,17.1,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3566,dog,54,13.7,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3567,dog,52,16.7,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3568,dog,39,17.2,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3569,dog,81,14.7,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3570,dog,40,16.6,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3571,dog,67,14.4,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3572,dog,83,16.8,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3573,dog,59,16.1,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3574,dog,59,14.4,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3575,dog,68,15.8,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3576,dog,42,17.1,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3577,dog,59,14.2,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3578,dog,80,15.2,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3579,dog,77,15.0,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3580,dog,47,15.6,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3581,dog,50,17.1,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3582,dog,44,16.5,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3583,dog,73,15.1,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3584,dog,47,15.7,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3585,dog,68,16.3,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3586,dog,72,16.3,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3587,dog,51,16.4,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3588,dog,43,15.8,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3589,dog,81,13.5,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3590,dog,69,12.8,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3591,dog,81,16.9,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3592,dog,50,14.6,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3593,dog,38,16.4,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3594,dog,80,13.7,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3595,dog,64,17.0,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3596,dog,75,12.8,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3597,dog,64,13.7,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3598,dog,74,15.6,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3599,dog,57,12.9,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3600,dog,64,16.2,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3601,dog,80,14.3,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3602,dog,68,12.9,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3603,dog,42,13.9,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3604,dog,43,16.0,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3605,dog,67,13.8,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3606,dog,65,16.2,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3607,dog,45,12.8,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3608,dog,69,12.9,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3609,dog,81,14.8,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3610,dog,83,15.2,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3611,dog,68,15.9,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3612,dog,39,16.6,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3613,dog,46,13.2,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3614,dog,52,14.9,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3615,dog,48,16.4,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3616,dog,58,13.6,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3617,dog,82,15.0,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3618,dog,43,16.9,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3619,dog,75,17.2,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3620,dog,81,14.4,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3621,dog,60,16.8,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3622,dog,54,14.9,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3623,dog,42,13.1,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3624,dog,62,14.4,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3625,dog,45,16.9,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3626,dog,79,15.3,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3627,dog,72,15.2,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3628,dog,48,16.3,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3629,dog,49,12.9,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3630,dog,37,15.9,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3631,dog,70,12.8,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3632,dog,45,12.8,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3633,dog,50,14.9,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3634,dog,43,14.9,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3635,dog,41,15.6,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3636,dog,41,15.0,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3637,dog,47,13.1,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3638,dog,60,16.5,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3639,dog,64,14.6,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3640,dog,49,14.5,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3641,dog,75,14.5,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3642,dog,67,16.8,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3643,dog,78,16.7,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3644,dog,70,13.8,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3645,dog,38,14.7,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3646,dog,46,15.9,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3647,dog,54,14.0,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3648,dog,56,16.9,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3649,dog,67,16.9,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3650,dog,81,16.7,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3651,dog,75,15.8,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3652,dog,42,14.9,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3653,dog,76,15.1,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3654,dog,54,14.0,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3655,dog,57,13.8,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3656,dog,56,14.3,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3657,dog,54,15.8,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3658,dog,76,15.7,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3659,dog,55,16.2,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3660,dog,72,16.0,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3661,dog,48,15.4,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3662,dog,52,14.1,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3663,dog,48,16.5,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3664,dog,62,14.4,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3665,dog,71,15.3,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3666,dog,44,13.1,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3667,dog,37,17.2,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3668,dog,68,13.9,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3669,dog,54,15.4,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3670,dog,64,13.9,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3671,dog,64,13.2,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3672,dog,40,16.2,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3673,dog,71,13.2,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3674,dog,80,16.9,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3675,dog,40,15.7,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3676,dog,54,15.6,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3677,dog,75,13.7,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3678,dog,52,15.2,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3679,dog,51,14.2,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3680,dog,71,14.5,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3681,dog,76,13.2,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3682,dog,43,14.9,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3683,dog,76,13.8,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3684,dog,43,13.7,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3685,dog,75,14.7,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3686,dog,42,13.8,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3687,dog,61,13.4,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3688,dog,54,12.9,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3689,dog,70,14.7,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3690,dog,61,15.0,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3691,dog,82,14.4,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3692,dog,47,15.8,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3693,dog,62,14.2,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3694,dog,61,16.8,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3695,dog,73,12.9,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3696,dog,38,14.8,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3697,dog,68,14.5,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3698,dog,64,14.7,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3699,dog,53,14.4,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3700,dog,78,16.6,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3701,dog,39,13.6,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3702,dog,42,16.2,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3703,dog,72,15.5,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3704,dog,65,16.9,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3705,dog,48,14.7,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3706,dog,51,15.1,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3707,dog,48,15.3,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3708,dog,47,14.7,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3709,dog,82,13.6,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3710,dog,48,14.0,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3711,dog,60,15.2,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3712,dog,52,16.9,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3713,dog,54,13.5,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3714,dog,40,15.0,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3715,dog,45,14.9,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3716,dog,54,14.4,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3717,dog,82,15.9,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3718,dog,41,16.1,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3719,dog,70,14.0,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3720,dog,71,14.5,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3721,dog,78,14.8,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3722,dog,82,15.5,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3723,dog,63,13.9,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3724,dog,39,13.3,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3725,dog,56,14.4,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3726,dog,56,14.5,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3727,dog,38,13.6,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3728,dog,65,16.1,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3729,dog,78,16.1,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3730,dog,51,13.4,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3731,dog,82,14.5,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3732,dog,63,14.8,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3733,dog,77,13.4,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3734,dog,66,13.0,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3735,dog,41,16.7,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3736,dog,67,15.1,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3737,dog,41,16.6,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3738,dog,47,16.9,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3739,dog,72,16.1,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3740,dog,70,13.7,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3741,dog,76,14.3,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3742,dog,40,14.0,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3743,dog,68,16.7,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3744,dog,46,30.1,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3745,dog,65,31.4,dry,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3746,dog,49,26.8,wet,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3747,dog,39,29.0,wet,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3748,dog,63,26.7,multi,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3749,dog,46,32.9,multi,advanced,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
3750,dog,50,34.4,dry,basic,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,False,0,0,False,False,False,0,True,CRITICAL
